idCompte,descriptionCompte,nomBanque,idUtilisateur,dateHeureCreation,dateHeureMAJ,montantInitial,dernierMontantCalculé
885,,ING,441,2025-06-17 12:39:15,2025-06-17 12:39:15,7948.0,7948.0
886,,La Banque Postale,441,2025-06-17 12:39:15,2025-06-17 12:39:15,5021.0,5021.0
887,,Revolut,442,2025-06-17 12:39:15,2025-06-17 12:39:15,1285.0,1285.0
888,,LCL,443,2025-06-17 12:39:15,2025-06-17 12:39:15,5829.0,5829.0
889,,Crédit Agricole,443,2025-06-17 12:39:15,2025-06-17 12:39:15,5602.0,5602.0
890,,Revolut,444,2025-06-17 12:39:15,2025-06-17 12:39:15,466.0,466.0
891,,AXA Banque,445,2025-06-17 12:39:15,2025-06-17 12:39:15,1502.0,1502.0
892,,Banque Populaire,445,2025-06-17 12:39:15,2025-06-17 12:39:15,180.0,180.0
893,,Orange Bank,445,2025-06-17 12:39:15,2025-06-17 12:39:15,2216.0,2216.0
894,,Groupama,446,2025-06-17 12:39:15,2025-06-17 12:39:15,4361.0,4361.0
895,,ING,446,2025-06-17 12:39:15,2025-06-17 12:39:15,4612.0,4612.0
896,,Crédit Mutuel,446,2025-06-17 12:39:15,2025-06-17 12:39:15,2381.0,2381.0
897,,Allianz,447,2025-06-17 12:39:15,2025-06-17 12:39:15,6144.0,6144.0
898,,Banque Populaire,447,2025-06-17 12:39:15,2025-06-17 12:39:15,5860.0,5860.0
899,,BNP Paribas,448,2025-06-17 12:39:15,2025-06-17 12:39:15,2584.0,2584.0
900,,LCL,448,2025-06-17 12:39:15,2025-06-17 12:39:15,6439.0,6439.0
901,,AXA Banque,448,2025-06-17 12:39:15,2025-06-17 12:39:15,1246.0,1246.0
902,,AXA Banque,449,2025-06-17 12:39:15,2025-06-17 12:39:15,7869.0,7869.0
903,,Allianz,449,2025-06-17 12:39:15,2025-06-17 12:39:15,1067.0,1067.0
904,,BNP Paribas,449,2025-06-17 12:39:15,2025-06-17 12:39:15,1125.0,1125.0
905,,Revolut,450,2025-06-17 12:39:15,2025-06-17 12:39:15,1137.0,1137.0
906,,Hello Bank,451,2025-06-17 12:39:15,2025-06-17 12:39:15,9225.0,9225.0
907,,BoursoBank,451,2025-06-17 12:39:15,2025-06-17 12:39:15,3219.0,3219.0
908,,N26,452,2025-06-17 12:39:15,2025-06-17 12:39:15,9938.0,9938.0
909,,Crédit Agricole,452,2025-06-17 12:39:15,2025-06-17 12:39:15,6217.0,6217.0
910,,ING,452,2025-06-17 12:39:15,2025-06-17 12:39:15,8750.0,8750.0
911,,Fortuneo,453,2025-06-17 12:39:15,2025-06-17 12:39:15,5320.0,5320.0
912,,Orange Bank,454,2025-06-17 12:39:15,2025-06-17 12:39:15,1534.0,1534.0
913,,Crédit Mutuel,455,2025-06-17 12:39:15,2025-06-17 12:39:15,709.0,709.0
914,,Revolut,455,2025-06-17 12:39:15,2025-06-17 12:39:15,5914.0,5914.0
915,,AXA Banque,455,2025-06-17 12:39:15,2025-06-17 12:39:15,1294.0,1294.0
916,,La Banque Postale,456,2025-06-17 12:39:15,2025-06-17 12:39:15,4692.0,4692.0
917,,BoursoBank,456,2025-06-17 12:39:15,2025-06-17 12:39:15,9955.0,9955.0
918,,ING,456,2025-06-17 12:39:15,2025-06-17 12:39:15,9187.0,9187.0
919,,HSBC,457,2025-06-17 12:39:15,2025-06-17 12:39:15,9888.0,9888.0
920,,AXA Banque,457,2025-06-17 12:39:15,2025-06-17 12:39:15,1756.0,1756.0
921,,Revolut,458,2025-06-17 12:39:15,2025-06-17 12:39:15,1.0,1.0
922,,Société Générale,459,2025-06-17 12:39:15,2025-06-17 12:39:15,1580.0,1580.0
923,,BNP Paribas,460,2025-06-17 12:39:15,2025-06-17 12:39:15,3954.0,3954.0
924,,BoursoBank,460,2025-06-17 12:39:15,2025-06-17 12:39:15,694.0,694.0
925,,LCL,460,2025-06-17 12:39:15,2025-06-17 12:39:15,9340.0,9340.0
926,,Crédit Mutuel,461,2025-06-17 12:39:15,2025-06-17 12:39:15,1858.0,1858.0
927,,N26,461,2025-06-17 12:39:15,2025-06-17 12:39:15,6150.0,6150.0
928,,Etoro,461,2025-06-17 12:39:15,2025-06-17 12:39:15,9488.0,9488.0
929,,AXA Banque,462,2025-06-17 12:39:15,2025-06-17 12:39:15,8640.0,8640.0
930,,Etoro,462,2025-06-17 12:39:15,2025-06-17 12:39:15,9917.0,9917.0
931,,Orange Bank,462,2025-06-17 12:39:15,2025-06-17 12:39:15,8698.0,8698.0
932,,ING,463,2025-06-17 12:39:15,2025-06-17 12:39:15,3772.0,3772.0
933,,LCL,463,2025-06-17 12:39:15,2025-06-17 12:39:15,7136.0,7136.0
934,,La Banque Postale,464,2025-06-17 12:39:15,2025-06-17 12:39:15,9969.0,9969.0
935,,Hello Bank,464,2025-06-17 12:39:15,2025-06-17 12:39:15,756.0,756.0
936,,AXA Banque,464,2025-06-17 12:39:15,2025-06-17 12:39:15,303.0,303.0
937,,Crédit Mutuel,465,2025-06-17 12:39:15,2025-06-17 12:39:15,3529.0,3529.0
938,,Banque Populaire,466,2025-06-17 12:39:15,2025-06-17 12:39:15,9439.0,9439.0
939,,Lydia,466,2025-06-17 12:39:15,2025-06-17 12:39:15,5293.0,5293.0
940,,Revolut,466,2025-06-17 12:39:15,2025-06-17 12:39:15,4709.0,4709.0
941,,Orange Bank,467,2025-06-17 12:39:15,2025-06-17 12:39:15,1268.0,1268.0
942,,HSBC,467,2025-06-17 12:39:15,2025-06-17 12:39:15,3764.0,3764.0
943,,AXA Banque,468,2025-06-17 12:39:15,2025-06-17 12:39:15,1008.0,1008.0
944,,Etoro,468,2025-06-17 12:39:15,2025-06-17 12:39:15,5503.0,5503.0
945,,Crédit Agricole,468,2025-06-17 12:39:15,2025-06-17 12:39:15,1760.0,1760.0
946,,Hello Bank,469,2025-06-17 12:39:15,2025-06-17 12:39:15,7648.0,7648.0
947,,BNP Paribas,469,2025-06-17 12:39:15,2025-06-17 12:39:15,366.0,366.0
948,,Hello Bank,470,2025-06-17 12:39:15,2025-06-17 12:39:15,8226.0,8226.0
949,,Groupama,470,2025-06-17 12:39:15,2025-06-17 12:39:15,5368.0,5368.0
950,,BNP Paribas,470,2025-06-17 12:39:15,2025-06-17 12:39:15,5578.0,5578.0
951,,La Banque Postale,471,2025-06-17 12:39:15,2025-06-17 12:39:15,2172.0,2172.0
952,,Hello Bank,472,2025-06-17 12:39:15,2025-06-17 12:39:15,5148.0,5148.0
953,,Crédit Agricole,473,2025-06-17 12:39:15,2025-06-17 12:39:15,5178.0,5178.0
954,,Banque Populaire,474,2025-06-17 12:39:15,2025-06-17 12:39:15,6163.0,6163.0
955,,AXA Banque,475,2025-06-17 12:39:15,2025-06-17 12:39:15,6076.0,6076.0
956,,Fortuneo,476,2025-06-17 12:39:15,2025-06-17 12:39:15,3417.0,3417.0
957,,Allianz,476,2025-06-17 12:39:15,2025-06-17 12:39:15,2772.0,2772.0
958,,Crédit Mutuel,476,2025-06-17 12:39:15,2025-06-17 12:39:15,5391.0,5391.0
959,,Caisse d'épargne,477,2025-06-17 12:39:15,2025-06-17 12:39:15,5079.0,5079.0
960,,Allianz,477,2025-06-17 12:39:15,2025-06-17 12:39:15,1468.0,1468.0
961,,Groupama,477,2025-06-17 12:39:15,2025-06-17 12:39:15,3060.0,3060.0
962,,N26,478,2025-06-17 12:39:15,2025-06-17 12:39:15,5240.0,5240.0
963,,HSBC,479,2025-06-17 12:39:15,2025-06-17 12:39:15,3892.0,3892.0
964,,Etoro,480,2025-06-17 12:39:15,2025-06-17 12:39:15,1634.0,1634.0
965,,Groupama,480,2025-06-17 12:39:15,2025-06-17 12:39:15,169.0,169.0
966,,AXA Banque,480,2025-06-17 12:39:15,2025-06-17 12:39:15,5357.0,5357.0
967,,Groupama,481,2025-06-17 12:39:15,2025-06-17 12:39:15,9631.0,9631.0
968,,HSBC,481,2025-06-17 12:39:15,2025-06-17 12:39:15,2316.0,2316.0
969,,BoursoBank,482,2025-06-17 12:39:15,2025-06-17 12:39:15,2041.0,2041.0
970,,Allianz,482,2025-06-17 12:39:15,2025-06-17 12:39:15,9592.0,9592.0
971,,Revolut,482,2025-06-17 12:39:15,2025-06-17 12:39:15,5472.0,5472.0
972,,ING,483,2025-06-17 12:39:15,2025-06-17 12:39:15,8443.0,8443.0
973,,Hello Bank,483,2025-06-17 12:39:15,2025-06-17 12:39:15,932.0,932.0
974,,B FOR Bank,483,2025-06-17 12:39:15,2025-06-17 12:39:15,597.0,597.0
975,,BoursoBank,484,2025-06-17 12:39:15,2025-06-17 12:39:15,8057.0,8057.0
976,,ING,484,2025-06-17 12:39:15,2025-06-17 12:39:15,2609.0,2609.0
977,,Fortuneo,484,2025-06-17 12:39:15,2025-06-17 12:39:15,2600.0,2600.0
978,,Etoro,485,2025-06-17 12:39:15,2025-06-17 12:39:15,9745.0,9745.0
979,,Lydia,485,2025-06-17 12:39:15,2025-06-17 12:39:15,1778.0,1778.0
980,,Caisse d'épargne,485,2025-06-17 12:39:15,2025-06-17 12:39:15,413.0,413.0
981,,Société Générale,486,2025-06-17 12:39:15,2025-06-17 12:39:15,9984.0,9984.0
982,,La Banque Postale,486,2025-06-17 12:39:15,2025-06-17 12:39:15,3293.0,3293.0
983,,Fortuneo,486,2025-06-17 12:39:15,2025-06-17 12:39:15,2017.0,2017.0
984,,BNP Paribas,487,2025-06-17 12:39:15,2025-06-17 12:39:15,1502.0,1502.0
985,,La Banque Postale,488,2025-06-17 12:39:15,2025-06-17 12:39:15,1107.0,1107.0
986,,Etoro,488,2025-06-17 12:39:15,2025-06-17 12:39:15,2620.0,2620.0
987,,Crédit Agricole,488,2025-06-17 12:39:15,2025-06-17 12:39:15,2702.0,2702.0
988,,Groupama,489,2025-06-17 12:39:15,2025-06-17 12:39:15,4042.0,4042.0
989,,Caisse d'épargne,489,2025-06-17 12:39:15,2025-06-17 12:39:15,2453.0,2453.0
990,,ING,489,2025-06-17 12:39:15,2025-06-17 12:39:15,2985.0,2985.0
991,,Caisse d'épargne,490,2025-06-17 12:39:15,2025-06-17 12:39:15,9964.0,9964.0
992,,LCL,490,2025-06-17 12:39:15,2025-06-17 12:39:15,9641.0,9641.0
993,,HSBC,491,2025-06-17 12:39:15,2025-06-17 12:39:15,5237.0,5237.0
994,,Crédit Agricole,492,2025-06-17 12:39:15,2025-06-17 12:39:15,8128.0,8128.0
995,,Hello Bank,492,2025-06-17 12:39:15,2025-06-17 12:39:15,7523.0,7523.0
996,,Société Générale,492,2025-06-17 12:39:15,2025-06-17 12:39:15,7416.0,7416.0
997,,ING,493,2025-06-17 12:39:15,2025-06-17 12:39:15,8997.0,8997.0
998,,Lydia,493,2025-06-17 12:39:15,2025-06-17 12:39:15,1881.0,1881.0
999,,Orange Bank,494,2025-06-17 12:39:15,2025-06-17 12:39:15,8694.0,8694.0
1000,,La Banque Postale,495,2025-06-17 12:39:15,2025-06-17 12:39:15,6851.0,6851.0
1001,,Etoro,495,2025-06-17 12:39:15,2025-06-17 12:39:15,6030.0,6030.0
1002,,ING,495,2025-06-17 12:39:15,2025-06-17 12:39:15,1699.0,1699.0
1003,,Allianz,496,2025-06-17 12:39:15,2025-06-17 12:39:15,6270.0,6270.0
1004,,La Banque Postale,496,2025-06-17 12:39:15,2025-06-17 12:39:15,7744.0,7744.0
1005,,AXA Banque,497,2025-06-17 12:39:15,2025-06-17 12:39:15,599.0,599.0
1006,,Crédit Mutuel,498,2025-06-17 12:39:15,2025-06-17 12:39:15,4954.0,4954.0
1007,,Banque Populaire,498,2025-06-17 12:39:15,2025-06-17 12:39:15,8095.0,8095.0
1008,,Fortuneo,498,2025-06-17 12:39:15,2025-06-17 12:39:15,8212.0,8212.0
1009,,LCL,499,2025-06-17 12:39:15,2025-06-17 12:39:15,6394.0,6394.0
1010,,Orange Bank,499,2025-06-17 12:39:15,2025-06-17 12:39:15,3639.0,3639.0
1011,,Hello Bank,500,2025-06-17 12:39:15,2025-06-17 12:39:15,8375.0,8375.0
1012,,La Banque Postale,501,2025-06-17 12:39:15,2025-06-17 12:39:15,6204.0,6204.0
1013,,LCL,502,2025-06-17 12:39:15,2025-06-17 12:39:15,1721.0,1721.0
1014,,Société Générale,502,2025-06-17 12:39:15,2025-06-17 12:39:15,4847.0,4847.0
1015,,B FOR Bank,503,2025-06-17 12:39:15,2025-06-17 12:39:15,6002.0,6002.0
1016,,Crédit Agricole,503,2025-06-17 12:39:15,2025-06-17 12:39:15,5773.0,5773.0
1017,,Allianz,504,2025-06-17 12:39:15,2025-06-17 12:39:15,8180.0,8180.0
1018,,B FOR Bank,504,2025-06-17 12:39:15,2025-06-17 12:39:15,2817.0,2817.0
1019,,Société Générale,505,2025-06-17 12:39:15,2025-06-17 12:39:15,7489.0,7489.0
1020,,ING,505,2025-06-17 12:39:15,2025-06-17 12:39:15,5411.0,5411.0
1021,,Caisse d'épargne,506,2025-06-17 12:39:15,2025-06-17 12:39:15,1823.0,1823.0
1022,,Lydia,507,2025-06-17 12:39:15,2025-06-17 12:39:15,4544.0,4544.0
1023,,Groupama,507,2025-06-17 12:39:15,2025-06-17 12:39:15,2678.0,2678.0
1024,,B FOR Bank,508,2025-06-17 12:39:15,2025-06-17 12:39:15,7385.0,7385.0
1025,,Banque Populaire,508,2025-06-17 12:39:15,2025-06-17 12:39:15,4168.0,4168.0
1026,,Société Générale,509,2025-06-17 12:39:15,2025-06-17 12:39:15,5497.0,5497.0
1027,,HSBC,510,2025-06-17 12:39:15,2025-06-17 12:39:15,9674.0,9674.0
1028,,Allianz,511,2025-06-17 12:39:15,2025-06-17 12:39:15,5523.0,5523.0
1029,,Revolut,512,2025-06-17 12:39:15,2025-06-17 12:39:15,6562.0,6562.0
1030,,Orange Bank,513,2025-06-17 12:39:15,2025-06-17 12:39:15,879.0,879.0
1031,,ING,514,2025-06-17 12:39:15,2025-06-17 12:39:15,4688.0,4688.0
1032,,Orange Bank,515,2025-06-17 12:39:15,2025-06-17 12:39:15,8722.0,8722.0
1033,,BNP Paribas,515,2025-06-17 12:39:15,2025-06-17 12:39:15,891.0,891.0
1034,,BNP Paribas,516,2025-06-17 12:39:15,2025-06-17 12:39:15,2551.0,2551.0
1035,,B FOR Bank,516,2025-06-17 12:39:15,2025-06-17 12:39:15,5905.0,5905.0
1036,,Crédit Mutuel,516,2025-06-17 12:39:15,2025-06-17 12:39:15,8451.0,8451.0
1037,,Caisse d'épargne,517,2025-06-17 12:39:15,2025-06-17 12:39:15,1070.0,1070.0
1038,,Orange Bank,517,2025-06-17 12:39:15,2025-06-17 12:39:15,5799.0,5799.0
1039,,Hello Bank,517,2025-06-17 12:39:15,2025-06-17 12:39:15,7262.0,7262.0
1040,,ING,518,2025-06-17 12:39:15,2025-06-17 12:39:15,3851.0,3851.0
1041,,La Banque Postale,518,2025-06-17 12:39:15,2025-06-17 12:39:15,5580.0,5580.0
1042,,Banque Populaire,518,2025-06-17 12:39:15,2025-06-17 12:39:15,4014.0,4014.0
1043,,Crédit Mutuel,519,2025-06-17 12:39:15,2025-06-17 12:39:15,2046.0,2046.0
1044,,Hello Bank,519,2025-06-17 12:39:15,2025-06-17 12:39:15,5347.0,5347.0
1045,,Banque Populaire,520,2025-06-17 12:39:15,2025-06-17 12:39:15,7380.0,7380.0
1046,,LCL,520,2025-06-17 12:39:15,2025-06-17 12:39:15,9163.0,9163.0
1047,,Revolut,520,2025-06-17 12:39:15,2025-06-17 12:39:15,9759.0,9759.0
1048,,B FOR Bank,521,2025-06-17 12:39:15,2025-06-17 12:39:15,7156.0,7156.0
1049,,La Banque Postale,521,2025-06-17 12:39:15,2025-06-17 12:39:15,4303.0,4303.0
1050,,HSBC,521,2025-06-17 12:39:15,2025-06-17 12:39:15,7480.0,7480.0
1051,,Crédit Mutuel,522,2025-06-17 12:39:15,2025-06-17 12:39:15,3967.0,3967.0
1052,,Hello Bank,522,2025-06-17 12:39:15,2025-06-17 12:39:15,7870.0,7870.0
1053,,Hello Bank,523,2025-06-17 12:39:15,2025-06-17 12:39:15,5144.0,5144.0
1054,,BoursoBank,524,2025-06-17 12:39:15,2025-06-17 12:39:15,5199.0,5199.0
1055,,Revolut,525,2025-06-17 12:39:15,2025-06-17 12:39:15,6872.0,6872.0
1056,,Fortuneo,526,2025-06-17 12:39:15,2025-06-17 12:39:15,7263.0,7263.0
1057,,ING,526,2025-06-17 12:39:15,2025-06-17 12:39:15,8154.0,8154.0
1058,,Crédit Agricole,527,2025-06-17 12:39:15,2025-06-17 12:39:15,4462.0,4462.0
1059,,Allianz,527,2025-06-17 12:39:15,2025-06-17 12:39:15,9187.0,9187.0
1060,,Orange Bank,527,2025-06-17 12:39:15,2025-06-17 12:39:15,9195.0,9195.0
1061,,HSBC,528,2025-06-17 12:39:15,2025-06-17 12:39:15,584.0,584.0
1062,,BoursoBank,529,2025-06-17 12:39:15,2025-06-17 12:39:15,2102.0,2102.0
1063,,Société Générale,529,2025-06-17 12:39:15,2025-06-17 12:39:15,8659.0,8659.0
1064,,Caisse d'épargne,530,2025-06-17 12:39:15,2025-06-17 12:39:15,7901.0,7901.0
1065,,LCL,531,2025-06-17 12:39:15,2025-06-17 12:39:15,8269.0,8269.0
1066,,Fortuneo,531,2025-06-17 12:39:15,2025-06-17 12:39:15,398.0,398.0
1067,,Groupama,531,2025-06-17 12:39:15,2025-06-17 12:39:15,2174.0,2174.0
1068,,HSBC,532,2025-06-17 12:39:15,2025-06-17 12:39:15,9.0,9.0
1069,,Caisse d'épargne,532,2025-06-17 12:39:15,2025-06-17 12:39:15,3847.0,3847.0
1070,,Orange Bank,533,2025-06-17 12:39:15,2025-06-17 12:39:15,7093.0,7093.0
1071,,Groupama,533,2025-06-17 12:39:15,2025-06-17 12:39:15,9138.0,9138.0
1072,,N26,533,2025-06-17 12:39:15,2025-06-17 12:39:15,1062.0,1062.0
1073,,Revolut,534,2025-06-17 12:39:15,2025-06-17 12:39:15,1068.0,1068.0
1074,,Crédit Mutuel,534,2025-06-17 12:39:15,2025-06-17 12:39:15,5181.0,5181.0
1075,,Lydia,535,2025-06-17 12:39:15,2025-06-17 12:39:15,9367.0,9367.0
1076,,Orange Bank,536,2025-06-17 12:39:15,2025-06-17 12:39:15,7031.0,7031.0
1077,,Crédit Agricole,536,2025-06-17 12:39:15,2025-06-17 12:39:15,8348.0,8348.0
1078,,Groupama,536,2025-06-17 12:39:15,2025-06-17 12:39:15,3583.0,3583.0
1079,,HSBC,537,2025-06-17 12:39:15,2025-06-17 12:39:15,7413.0,7413.0
1080,,Lydia,537,2025-06-17 12:39:15,2025-06-17 12:39:15,3916.0,3916.0
1081,,Caisse d'épargne,537,2025-06-17 12:39:15,2025-06-17 12:39:15,4504.0,4504.0
1082,,La Banque Postale,538,2025-06-17 12:39:15,2025-06-17 12:39:15,5455.0,5455.0
1083,,Société Générale,539,2025-06-17 12:39:15,2025-06-17 12:39:15,9986.0,9986.0
1084,,AXA Banque,539,2025-06-17 12:39:15,2025-06-17 12:39:15,9580.0,9580.0
1085,,BNP Paribas,540,2025-06-17 12:39:15,2025-06-17 12:39:15,8165.0,8165.0
1086,,ING,541,2025-06-17 12:39:15,2025-06-17 12:39:15,8959.0,8959.0
1087,,N26,542,2025-06-17 12:39:15,2025-06-17 12:39:15,5061.0,5061.0
1088,,AXA Banque,543,2025-06-17 12:39:15,2025-06-17 12:39:15,7503.0,7503.0
1089,,Groupama,543,2025-06-17 12:39:15,2025-06-17 12:39:15,7212.0,7212.0
1090,,Fortuneo,543,2025-06-17 12:39:15,2025-06-17 12:39:15,8976.0,8976.0
1091,,Lydia,544,2025-06-17 12:39:15,2025-06-17 12:39:15,4996.0,4996.0
1092,,HSBC,544,2025-06-17 12:39:15,2025-06-17 12:39:15,2902.0,2902.0
1093,,AXA Banque,544,2025-06-17 12:39:15,2025-06-17 12:39:15,1899.0,1899.0
1094,,Banque Populaire,545,2025-06-17 12:39:15,2025-06-17 12:39:15,1147.0,1147.0
1095,,Crédit Agricole,545,2025-06-17 12:39:15,2025-06-17 12:39:15,2027.0,2027.0
1096,,Lydia,546,2025-06-17 12:39:15,2025-06-17 12:39:15,3302.0,3302.0
1097,,ING,546,2025-06-17 12:39:15,2025-06-17 12:39:15,4802.0,4802.0
1098,,Orange Bank,547,2025-06-17 12:39:15,2025-06-17 12:39:15,4119.0,4119.0
1099,,Banque Populaire,548,2025-06-17 12:39:15,2025-06-17 12:39:15,3327.0,3327.0
1100,,B FOR Bank,549,2025-06-17 12:39:15,2025-06-17 12:39:15,1170.0,1170.0
1101,,Revolut,549,2025-06-17 12:39:15,2025-06-17 12:39:15,7044.0,7044.0
1102,,La Banque Postale,549,2025-06-17 12:39:15,2025-06-17 12:39:15,8598.0,8598.0
1103,,BNP Paribas,550,2025-06-17 12:39:15,2025-06-17 12:39:15,37.0,37.0
1104,,Hello Bank,551,2025-06-17 12:39:15,2025-06-17 12:39:15,8145.0,8145.0
1105,,BNP Paribas,551,2025-06-17 12:39:15,2025-06-17 12:39:15,4956.0,4956.0
1106,,Fortuneo,551,2025-06-17 12:39:15,2025-06-17 12:39:15,6597.0,6597.0
1107,,Revolut,552,2025-06-17 12:39:15,2025-06-17 12:39:15,1493.0,1493.0
1108,,Banque Populaire,552,2025-06-17 12:39:15,2025-06-17 12:39:15,812.0,812.0
1109,,La Banque Postale,553,2025-06-17 12:39:15,2025-06-17 12:39:15,9550.0,9550.0
1110,,Hello Bank,553,2025-06-17 12:39:15,2025-06-17 12:39:15,7366.0,7366.0
1111,,HSBC,553,2025-06-17 12:39:15,2025-06-17 12:39:15,3938.0,3938.0
1112,,N26,554,2025-06-17 12:39:15,2025-06-17 12:39:15,3904.0,3904.0
1113,,La Banque Postale,554,2025-06-17 12:39:15,2025-06-17 12:39:15,6033.0,6033.0
1114,,Banque Populaire,554,2025-06-17 12:39:15,2025-06-17 12:39:15,5043.0,5043.0
1115,,B FOR Bank,555,2025-06-17 12:39:15,2025-06-17 12:39:15,1340.0,1340.0
1116,,La Banque Postale,555,2025-06-17 12:39:15,2025-06-17 12:39:15,946.0,946.0
1117,,BNP Paribas,556,2025-06-17 12:39:15,2025-06-17 12:39:15,3454.0,3454.0
1118,,Fortuneo,557,2025-06-17 12:39:15,2025-06-17 12:39:15,6887.0,6887.0
1119,,Orange Bank,558,2025-06-17 12:39:15,2025-06-17 12:39:15,224.0,224.0
1120,,ING,558,2025-06-17 12:39:15,2025-06-17 12:39:15,4988.0,4988.0
1121,,Lydia,559,2025-06-17 12:39:15,2025-06-17 12:39:15,5969.0,5969.0
1122,,N26,560,2025-06-17 12:39:15,2025-06-17 12:39:15,1334.0,1334.0
1123,,La Banque Postale,560,2025-06-17 12:39:15,2025-06-17 12:39:15,1775.0,1775.0
1124,,Revolut,560,2025-06-17 12:39:15,2025-06-17 12:39:15,5382.0,5382.0
1125,,Groupama,561,2025-06-17 12:39:15,2025-06-17 12:39:15,1245.0,1245.0
1126,,LCL,561,2025-06-17 12:39:15,2025-06-17 12:39:15,1248.0,1248.0
1127,,N26,561,2025-06-17 12:39:15,2025-06-17 12:39:15,8957.0,8957.0
1128,,Fortuneo,562,2025-06-17 12:39:15,2025-06-17 12:39:15,7129.0,7129.0
1129,,N26,562,2025-06-17 12:39:15,2025-06-17 12:39:15,2348.0,2348.0
1130,,B FOR Bank,562,2025-06-17 12:39:15,2025-06-17 12:39:15,592.0,592.0
1131,,HSBC,563,2025-06-17 12:39:15,2025-06-17 12:39:15,1414.0,1414.0
1132,,Banque Populaire,563,2025-06-17 12:39:15,2025-06-17 12:39:15,6913.0,6913.0
1133,,Groupama,564,2025-06-17 12:39:15,2025-06-17 12:39:15,6674.0,6674.0
1134,,AXA Banque,564,2025-06-17 12:39:15,2025-06-17 12:39:15,2979.0,2979.0
1135,,HSBC,564,2025-06-17 12:39:15,2025-06-17 12:39:15,3717.0,3717.0
1136,,Orange Bank,565,2025-06-17 12:39:15,2025-06-17 12:39:15,1687.0,1687.0
1137,,LCL,565,2025-06-17 12:39:15,2025-06-17 12:39:15,8861.0,8861.0
1138,,Fortuneo,566,2025-06-17 12:39:15,2025-06-17 12:39:15,5565.0,5565.0
1139,,BNP Paribas,567,2025-06-17 12:39:15,2025-06-17 12:39:15,2387.0,2387.0
1140,,HSBC,567,2025-06-17 12:39:15,2025-06-17 12:39:15,3471.0,3471.0
1141,,Caisse d'épargne,568,2025-06-17 12:39:15,2025-06-17 12:39:15,8230.0,8230.0
1142,,LCL,568,2025-06-17 12:39:15,2025-06-17 12:39:15,4254.0,4254.0
1143,,LCL,569,2025-06-17 12:39:15,2025-06-17 12:39:15,184.0,184.0
1144,,Banque Populaire,570,2025-06-17 12:39:15,2025-06-17 12:39:15,1267.0,1267.0
1145,,Caisse d'épargne,570,2025-06-17 12:39:15,2025-06-17 12:39:15,4671.0,4671.0
1146,,Hello Bank,570,2025-06-17 12:39:15,2025-06-17 12:39:15,2042.0,2042.0
1147,,Banque Populaire,571,2025-06-17 12:39:15,2025-06-17 12:39:15,1267.0,1267.0
1148,,HSBC,571,2025-06-17 12:39:15,2025-06-17 12:39:15,6983.0,6983.0
1149,,BoursoBank,572,2025-06-17 12:39:15,2025-06-17 12:39:15,5440.0,5440.0
1150,,HSBC,572,2025-06-17 12:39:15,2025-06-17 12:39:15,7503.0,7503.0
1151,,N26,572,2025-06-17 12:39:15,2025-06-17 12:39:15,7825.0,7825.0
1152,,N26,573,2025-06-17 12:39:15,2025-06-17 12:39:15,9350.0,9350.0
1153,,Hello Bank,573,2025-06-17 12:39:15,2025-06-17 12:39:15,9316.0,9316.0
1154,,BoursoBank,573,2025-06-17 12:39:15,2025-06-17 12:39:15,590.0,590.0
1155,,LCL,574,2025-06-17 12:39:15,2025-06-17 12:39:15,1126.0,1126.0
1156,,Fortuneo,575,2025-06-17 12:39:15,2025-06-17 12:39:15,5104.0,5104.0
1157,,AXA Banque,575,2025-06-17 12:39:15,2025-06-17 12:39:15,3060.0,3060.0
1158,,N26,576,2025-06-17 12:39:15,2025-06-17 12:39:15,2668.0,2668.0
1159,,Etoro,576,2025-06-17 12:39:15,2025-06-17 12:39:15,9572.0,9572.0
1160,,BNP Paribas,576,2025-06-17 12:39:15,2025-06-17 12:39:15,2449.0,2449.0
1161,,La Banque Postale,577,2025-06-17 12:39:15,2025-06-17 12:39:15,2466.0,2466.0
1162,,Groupama,577,2025-06-17 12:39:15,2025-06-17 12:39:15,4324.0,4324.0
1163,,Société Générale,578,2025-06-17 12:39:15,2025-06-17 12:39:15,7437.0,7437.0
1164,,La Banque Postale,578,2025-06-17 12:39:15,2025-06-17 12:39:15,6900.0,6900.0
1165,,BoursoBank,579,2025-06-17 12:39:15,2025-06-17 12:39:15,6492.0,6492.0
1166,,Crédit Agricole,579,2025-06-17 12:39:15,2025-06-17 12:39:15,3320.0,3320.0
1167,,La Banque Postale,579,2025-06-17 12:39:15,2025-06-17 12:39:15,1468.0,1468.0
1168,,Caisse d'épargne,580,2025-06-17 12:39:15,2025-06-17 12:39:15,2890.0,2890.0
1169,,HSBC,581,2025-06-17 12:39:15,2025-06-17 12:39:15,3863.0,3863.0
1170,,Crédit Mutuel,581,2025-06-17 12:39:15,2025-06-17 12:39:15,5275.0,5275.0
1171,,Hello Bank,581,2025-06-17 12:39:15,2025-06-17 12:39:15,7779.0,7779.0
1172,,BoursoBank,582,2025-06-17 12:39:15,2025-06-17 12:39:15,5502.0,5502.0
1173,,HSBC,582,2025-06-17 12:39:15,2025-06-17 12:39:15,3518.0,3518.0
1174,,BNP Paribas,582,2025-06-17 12:39:15,2025-06-17 12:39:15,297.0,297.0
1175,,Crédit Agricole,583,2025-06-17 12:39:15,2025-06-17 12:39:15,258.0,258.0
